	METH: BLCA
TCAF2	-0.00909139269866221
TCAIM	-0.0006286006016990457
TCAM1P	-0.018597711063620664
TCAP	-0.005499504681103481
TCEA1	-0.026745643565164973
TCEA2	-0.06301731668023555
TCEA3	0.018481401811087695
TCEAL1	-0.0629705090163358
TCEAL2	0.006093275264337387
TCEAL3	-0.034901307057281644
TCEAL5	-0.0026251075675407802
TCEAL6	0.09984329544227412
TCEAL7	0.14279635363458593
TCEAL8	-0.06974953074881093
TCEAL9	-0.013528525797348678
TCEANC	-0.009675349928574684
TCEANC2	-0.040229946552489876
TCERG1	-0.009677905851394527
TCERG1L	0.19762388533961261
TCF12	-0.0015596568145878399
TCF15	0.13345450085106025
TCF19	-0.01711971555262348
TCF20	-0.007343635201252206
TCF21	0.152083772362496
TCF23	0.00309759811088845
TCF24	0.2315744364267976
TCF25	-0.0032977779733700586
TCF3	-0.00022472460829988115
TCF7	-0.005441979911721636
TCF7L1	0.042587321590918756
TCF7L2	0.0035358469675063043
TCFL5	-0.008128214885160459
TCHH	-0.2040267600043277
TCHHL1	-0.18156724445139005
TCHP	-0.006394439086631034
TCIRG1	-0.0031371013506412875
TCL1A	0.1169379490857953
TCL1B	-0.2086438702328737
TCL6	-0.25285086158754105
TCN1	-0.226850236565171
TCN2	0.010709605303542011
TCOF1	-0.010231312730211148
TCP1	-0.010788182236734983
TCP10	-0.2798470387716619
TCP10L	-0.2152725935010505
TCP10L2	-0.37611746949984115
TCP11	0.07302527927327072
TCP11L1	-0.001498826200849763
TCP11L2	-0.003631204256002252
TCTA	-0.01769027073068594
TCTE1	0.006349379457947917
TCTE3	-0.008940127362751871
TCTEX1D1	0.22465577239659057
TCTN1	-0.00671908350848677
TCTN2	-0.009536998377850683
TCTN3	0.0007938966443430061
TDG	-0.009233229514655555
TDGF1	-0.1652943948784402
TDGF1P3	-0.06942299573744382
TDGF1P7	-0.22295510920298964
TDO2	-0.11814063441540593
TDP1	-0.002400548117799268
TDP2	-0.0012186883923999354
TDRD1	-0.03388729774690375
TDRD10	0.230305667554981
TDRD12	0.0029742939943898775
TDRD15	-0.0967440346980434
TDRD3	-0.00039097711197226174
TDRD5	0.023952024924726797
TDRD6	-0.08427682145789325
TDRD7	-0.01097703512961362
TDRD9	0.038087130422909406
TDRKH	-0.018936398890709125
TDRP	0.008187817493956142
TEAD1	-0.002397030896588425
TEAD2	0.007960257009564141
TEAD3	-0.013113973888918171
TEAD4	-0.003795607199879939
TEC	-0.03897779858577231
TECPR1	-0.031685972079811615
TECPR2	-0.0077033160347667485
TECR	-0.0012270529588970381
TECRL	-0.2495685780342942
TECTA	-0.20117903505367252
TEDDM1	-0.04696547904912906
TEF	-0.013312079654047277
TEFM	-0.008093489431313128
TEK	0.038506203855946865
TEKT1	0.007549749053414965
TEKT2	-0.11768480743540376
TEKT3	0.0032552163916763324
TEKT4	-0.07149401030966315
TEKT5	-0.11318591608836354
TELO2	-0.025523628007176967
TEN1	-0.0034835208578502057
TEN1-CDK3	-0.0014389779435825742
TENM1	-0.1687035867837639
TENM2	-0.28765236349478013
TEP1	-0.000282498894871239
TEPP	0.05035735547927574
TERC	0.01849231888469078
TERF1	-0.004260250867484989
TERF1P2	-0.11472525502891653
TERF2	-0.005018671455985858
TERF2IP	-0.005109950237568644
TERT	0.1268257772898437
TES	-0.019890404808070153
TESC	0.004120959866378604
TESK1	-0.0004202197653329613
TESK2	-0.011204941152512422
TESPA1	0.010169016011850676
TET1	0.01869582496147521
TET2	0.019668588836613134
TET3	-0.22343398386010904
TEX10	-0.021803301337227646
TEX11	-0.041138211662111034
TEX12	-0.0223452169287719
TEX13A	-0.08453605941819706
TEX13B	-0.035138434279865856
TEX14	-0.03472715156107946
TEX19	-0.050114583023560574
TEX2	-0.0339684549849841
TEX22	-0.02432725266653386
TEX26	0.05981696863263175
TEX261	-0.004721326993834099
TEX264	-0.02612964314522693
TEX28	-0.1221197379468207
TEX29	-0.22829136309656115
TEX30	-0.0066189518443444595
TEX33	-0.02582212791300643
TEX35	-0.04560234950609408
TEX36	-0.22982674343329948
TEX37	-0.08037236468379363
TEX38	-0.021520070119704436
TEX40	-0.05107941292057166
TEX43	-0.1730937351854719
TEX44	-0.1395597913228989
TEX9	-0.001967970315671003
TF	0.04473102330732697
TFAM	-0.002259130644148942
TFAP2A	-0.009726863852343011
TFAP2B	0.19542462276589984
TFAP2C	-0.01523361909407655
TFAP2E	-0.032633448315549304
TFAP4	-0.0038548511386674675
TFB1M	-0.0030722101622445773
TFB2M	-0.0926565711811915
TFCP2	-0.0039918010961328045
TFCP2L1	-0.02867463777851764
TFDP1	-0.021534826921947876
TFDP2	0.0007670684596537529
TFDP3	-0.0921748999200724
TFE3	-0.1156618469769556
TFEB	-0.10761455288103702
TFF1	-0.17441974615954514
TFF2	-0.162342803478196
TFF3	-0.16343896778244524
TFG	-0.002367474273967859
TFIP11	0.002324252297902415
TFPI	-0.021347918000513152
TFPI2	0.0031516908554399875
TFPT	-0.010330694479929767
TFR2	-0.25169910946133867
TFRC	-0.009186382558769315
TG	-0.23028225377415407
TGDS	-0.0038774410011030774
TGFA	-0.004201614565597957
TGFB1	0.0014112886822238927
TGFB1I1	0.07571767898566602
TGFB2	0.06499704503314077
TGFB3	0.01566231287273367
TGFBI	-0.007041252280468055
TGFBR1	-0.003874533704014443
TGFBR2	-0.02959364995320554
TGFBR3L	0.000818097007792433
TGFBRAP1	-0.03638870417584422
TGIF1	-0.1620003767583914
TGIF2	-0.0006443273605647972
TGIF2-C20orf24	-0.003220612730010733
TGIF2LX	-0.3522871359346654
TGIF2LY	-0.26645609183955105
TGM1	0.008253045678092404
TGM2	-0.020904874094780555
TGM3	-0.2165889855408712
TGM4	-0.13823517631494106
TGM5	-0.17816962072254436
TGM6	-0.1406492531281242
TGM7	-0.158694163916564
TGOLN2	-0.018685278886952445
TGS1	-0.004650298909534211
TH	-0.08080167386780285
THA1P	-0.03774740098297113
THADA	-0.0017934471866049451
THAP1	-0.021171724188529917
THAP10	-0.009057878479963246
THAP11	-0.012676490997735107
THAP12	-0.007133576613561168
THAP2	-0.0022553930137488958
THAP3	0.005407483142735731
THAP4	-0.006412949847762386
THAP5	0.0007903901770380133
THAP6	0.0021883955533142903
THAP7	-0.0012301230498537158
THAP7-AS1	0.0038286159586875647
THAP8	-0.0036639761715951944
THAP9	-0.011766088271483219
THBD	0.02258213866806984
THBS1	-0.007181535972547313
THBS2	0.07020884409489489
THBS3	0.0549035464978996
THBS4	0.1139910989195203
THEG	-0.08237362276360778
THEGL	-0.005065587729238265
THEM4	0.054608491591034786
THEM5	-0.15033429899072495
THEM6	-0.0043063481701977446
THEMIS	-0.18952143866951285
THEMIS2	-0.007987084490532044
THG1L	-0.013116924700686249
THNSL1	0.003929547774476924
THNSL2	-0.0005937608965742901
THOC1	-0.004594340752850663
THOC2	-0.08861047171193917
THOC5	-0.0038472074271367826
THOC6	-0.019909682804604496
THOC7	-0.020861699223820203
THOP1	-0.00650925718457274
THRA	-0.0019211409735833292
THRAP3	-0.00965632065336334
THRSP	-0.05007200935956115
THSD1	-0.0013461421307946662
THSD7A	0.032548790708733025
THSD7B	0.08492784398526053
THTPA	-0.007672295015693476
THUMPD1	-0.00965725811004908
THUMPD2	-0.018779743338525914
THUMPD3	-0.03069302803503864
THY1	0.003901950295098802
THYN1	-0.004530140184738405
TIA1	-0.007363245963803865
TIAF1	-0.013196667128373314
TIAL1	-0.005373978159670055
TIAM1	0.014376450211766678
TIAM2	-0.11625446354791782
TICAM1	-0.005671470171973277
TICAM2	0.04714265391676966
TICRR	-0.0084535161408536
TIE1	0.019843420215402436
TIFA	-0.01101219011493934
TIFAB	-0.17162410539220624
TIGD1	-0.0089235508562438
TIGD2	0.008694132398954123
TIGD3	0.0066375036031676125
TIGD4	0.0010675142973189011
TIGD5	0.00028797892775364473
TIGD6	-0.00555751453918071
TIGD7	0.02760996493296792
TIGIT	-0.064283816106949
TIMD4	-0.16605389402295895
TIMELESS	0.0033144272533123767
TIMM10	-0.002856578528920107
TIMM10B	-0.020792102164531968
TIMM13	-0.03034699701351999
TIMM17A	-0.008832609495122313
TIMM17B	-0.09315986989222338
TIMM21	0.004316001866472959
TIMM22	-0.005163335402480555
TIMM23	0.028939801605771587
TIMM23B	-0.001743180235155413
TIMM44	-0.007179832063570078
TIMM50	0.002302432004454968
TIMM8A	-0.07782628244458897
TIMM8AP	-0.08692990960275052
TIMM9	0.014415091350767385
TIMMDC1	-0.007460441733259002
TIMP1	-0.09236003745379114
TIMP2	0.03959641930517643
TIMP3	0.007287525889626635
TIMP4	0.041381881897297974
TINAG	-0.3104761348847424
TINAGL1	-0.06503566137554176
TINCR	-0.07198739617579875
TINF2	-0.009297740102046077
TIPIN	-0.039687171175097964
TIPRL	-0.0034159945727893575
TIRAP	-0.007593619672990772
TJAP1	-0.02997534073315243
TJP1	-0.007690732823712168
TJP2	-0.06934499949932857
TK1	-0.024313281347956992
TK2	0.0012447852632509956
TKFC	-0.0085226651983659
TKT	-0.01811589253761501
TKTL1	-0.12789698675499614
TKTL2	-0.10697432139961387
TLCD1	-0.00380637778768343
TLCD2	-0.025101099924611483
TLDC1	0.04518958195519054
TLDC2	-0.11928776558781451
TLE1	0.028970314930449458
TLE2	0.01222983199288496
TLE3	-0.02749742492027738
TLE4	0.004580219408912951
TLE6	-0.005320862098290797
TLK2P1	-0.019825227191226574
TLL1	0.060290390315246835
TLL2	-0.004888722304541718
TLN1	-0.002722663474697402
TLN2	-0.14615317393565405
TLR1	0.02442761547955819
TLR10	-0.08597541029841176
TLR3	0.0062575039315283885
TLR4	-0.06755415115020916
TLR6	-0.04013099598259187
TLR7	-0.16370603788137636
TLR8	-0.0790956401221564
TLR9	-0.109589344817412
TLX1	0.06576553010299063
TLX1NB	0.14030415752877884
TLX2	0.11877025401777784
TLX3	0.2517711787210108
TM2D1	-0.005807476516160458
TM2D2	-0.004717048822007524
TM2D3	-0.048211572619511645
TM4SF1	-0.09336480942490455
TM4SF18	0.010476930481345714
TM4SF19	-0.3735443556947049
TM4SF19-TCTEX1D2	-0.30136903484965344
TM4SF20	-0.060490051746325116
TM4SF4	-0.1540732213201434
TM4SF5	-0.15071575900943388
TM6SF1	0.04210862948391464
TM6SF2	0.04648758098724803
TM7SF2	0.0007614529037295092
TM7SF3	-0.006959543052671258
TM9SF1	-0.030739001532380992
TM9SF3	-0.008288174521348186
TM9SF4	-0.04583664616323361
TMA16	-0.027387202258668
TMA7	-0.0033087341759205527
TMBIM1	0.01700866794355569
TMBIM4	-0.0721571290366692
TMBIM6	-0.007081329147503014
TMC2	-0.08307558371759975
TMC3	-0.1574879494349253
TMC4	-0.06816418676089249
TMC5	-0.0191133476585573
TMC6	-0.17746005486174302
TMC7	-0.03997602115271447
TMC8	-0.004887477061327316
TMCC1	-0.012643183692459148
TMCC2	-0.0025620750867757906
TMCC3	0.00844783999279238
TMCO1	-0.005080118375346155
TMCO2	-0.19369370436818353
TMCO3	0.03973165511357296
TMCO4	-0.006516806338229475
TMCO5A	-0.24182443785752045
TMCO6	-0.033118954779252724
TMED1	-0.01715391648663951
TMED10	-0.012081638168088476
TMED10P1	-0.011315984683199646
TMED11P	-0.3356575374518506
TMED2	-0.01175037604343846
TMED3	0.001834980454428443
TMED4	-0.008233913665847536
TMED5	0.0037855381531021665
TMED6	-0.06838043913303693
TMED7	-0.004372171225537827
TMED7-TICAM2	-0.002845608925691789
TMED8	-0.037401512461608576
TMED9	-0.0039041692876579577
TMEFF1	-0.0009188341006070379
TMEFF2	0.07542951986673295
TMEM100	-0.013405690255406362
TMEM102	-0.013389175597124664
TMEM104	0.01921113771235716
TMEM105	-0.1602522062794291
TMEM106A	0.40814522408297105
TMEM106B	-0.0008452478165946427
TMEM106C	-0.007875647616209677
TMEM107	-0.005586538903138267
TMEM108	0.13863340745053981
TMEM109	-6.297571252971103e-05
TMEM11	0.005123756796000892
TMEM110	-0.03657795067542256
TMEM110-MUSTN1	-0.00836937403405225
TMEM115	-0.022998908565520875
TMEM116	-0.0037814988807348526
TMEM117	-0.0011886966691531742
TMEM119	-0.024294718176748865
TMEM120A	0.011150203718520154
TMEM120B	-0.001985706095373706
TMEM121	0.06035990911621052
TMEM123	-0.004879753029519107
TMEM125	-0.10120602464745634
TMEM126A	-0.029243629795338122
TMEM126B	-0.005577257566012587
TMEM127	-0.0003330193595310174
TMEM128	-0.014455647845656562
TMEM129	-0.005237212843025056
TMEM130	0.09912650621119153
TMEM131	-0.014301416144899647
TMEM132A	-0.011047107690731741
TMEM132B	-0.339909454348917
TMEM132C	0.19572198987411327
TMEM132D	0.207546579266123
TMEM132E	0.1272962081524401
TMEM134	-0.002324479884890535
TMEM135	-0.07282151441659428
TMEM136	0.0022471979282425373
TMEM138	-0.03728223976481451
TMEM140	-0.0016222421533558624
TMEM141	-0.0028986924423434375
TMEM143	-0.007479132863037738
TMEM144	-0.047187622932832435
TMEM145	-0.012886075861387144
TMEM147	-0.0072112167175376685
TMEM148	-0.22120467190223075
TMEM14A	-0.010738945306674866
TMEM14C	-0.016081540369110074
TMEM150A	-0.0038557960892483794
TMEM150B	-0.04325079486215337
TMEM150C	0.055056250773266056
TMEM151A	-0.01085198027009292
TMEM151B	-0.005940792544516534
TMEM154	-0.09935427032643863
TMEM155	0.23765834070718853
TMEM156	-0.26989156958863314
TMEM158	-0.0033783452562735666
TMEM159	-0.004255569161214518
TMEM160	-0.015038401385559393
TMEM161A	0.00034913938600353214
TMEM161B	-0.033284225054398354
TMEM163	0.027130241762345974
TMEM164	-0.08096340421633028
TMEM165	0.0006840400554844301
TMEM167A	0.0018435597060442145
TMEM168	-0.041122617570253206
TMEM169	-0.017458214593554927
TMEM17	-0.0018780565758738993
TMEM170A	-0.02895032701534812
TMEM170B	0.005529260803873989
TMEM171	0.07998936157583238
TMEM173	0.02584859155322315
TMEM174	-0.17548054662366055
TMEM175	-0.0016063404804300704
TMEM176A	0.14404044319536008
TMEM176B	-0.04271124825075871
TMEM177	-0.09005915263284821
TMEM178A	0.07748729490339307
TMEM178B	0.006011849828521324
TMEM179	0.10708953333652496
TMEM179B	-0.004478344740625693
TMEM18	0.0015751800520660982
TMEM181	-0.05189527048563759
TMEM183A	-0.004727793447889212
TMEM184A	-0.21508959031103872
TMEM184B	-0.0020679395962131205
TMEM184C	-0.009208701910069592
TMEM185A	-0.09478543310922251
TMEM185B	-0.02142929872550097
TMEM186	-0.0038818741163200617
TMEM187	-0.060328929068137076
TMEM188	-0.003519749021101119
TMEM189	-0.010709068407872967
TMEM189-UBE2V1	-0.001762864336361908
TMEM19	-0.029369545595401277
TMEM190	-0.20985937508213406
TMEM191A	-0.024683625973813596
TMEM192	-0.042776681492491954
TMEM194A	-0.0009719714471081364
TMEM196	0.16187511351456021
TMEM198	-0.005378159807476629
TMEM198B	-0.015334094013960084
TMEM2	-0.0044504674920820475
TMEM200A	0.13202122381397058
TMEM200B	0.00039790343813756417
TMEM200C	0.08366957047552993
TMEM201	-0.0377237598418834
TMEM202	-0.16630579303561907
TMEM203	-0.006629746253955609
TMEM204	0.03957950175381173
TMEM205	-0.006852607686517885
TMEM206	-0.0011449752943444487
TMEM207	-0.14371231054819342
TMEM208	-0.006627232644100874
TMEM209	-0.04209762387971758
TMEM211	-0.24202916777544983
TMEM212	0.0976721880407393
TMEM213	-0.04875118724842715
TMEM214	-0.004385518700937242
TMEM215	0.1257375700164371
TMEM216	-0.031410038231550294
TMEM217	-0.033205607024041836
TMEM218	-0.00833693069722887
TMEM220	0.07919247634583568
TMEM220-AS1	0.2058058612815571
TMEM221	-0.019054195807228363
TMEM222	-0.00954056832969972
TMEM223	0.007823454975389658
TMEM225	-0.2727405869841412
TMEM225B	0.06340162667260371
TMEM229A	0.05365806229944185
TMEM229B	-0.013033623328130644
TMEM230	-0.03647992466922797
TMEM231	-0.00220115503756892
TMEM232	-0.05677279463289963
TMEM233	-0.015276568058813791
TMEM234	-0.008462585993819287
TMEM235	-0.04610132325148257
TMEM237	-0.005336491975188885
TMEM238	0.017548065925723
TMEM239	-0.1407251931133821
TMEM240	0.2638700734116878
TMEM241	-0.088837514176732
TMEM242	-0.03230344261938896
TMEM243	-0.038842579376345436
TMEM244	-0.12367729275682628
TMEM245	-0.0007790707372388607
TMEM246	-0.16482227708596578
TMEM247	-0.09111768429648807
TMEM248	0.0010949764054977232
TMEM249	-0.06735751357001647
TMEM25	0.011958332691196179
TMEM253	-0.003841671121127914
TMEM254	-0.012023907928655193
TMEM254-AS1	-0.005023796450194862
TMEM255A	0.006372891456698418
TMEM256	-0.00036759230918633444
TMEM256-PLSCR3	-0.0015778275843324335
TMEM258	-0.002090836458551331
TMEM259	-0.004784454044588191
TMEM26	0.09677909868061475
TMEM260	-0.0011187013887079757
TMEM261	-0.0073762663096199
TMEM262	0.03363691986435287
TMEM263	-0.0067443134107716945
TMEM265	-0.031340575068893206
TMEM266	-0.006510081615484958
TMEM27	-0.20657893530715798
TMEM30A	-0.000852151255952927
TMEM30B	-0.22206462890190654
TMEM31	-0.04797721767365583
TMEM33	-0.050711000032991206
TMEM35	0.05632649557459117
TMEM38A	0.007218986286998624
TMEM38B	-0.007445055845528878
TMEM39A	-0.050871272904007295
TMEM39B	-0.004794631212943818
TMEM41A	-0.012384298504950736
TMEM41B	-0.005196667665003628
TMEM42	-0.004762164472115916
TMEM43	-0.005317270568675108
TMEM44	-0.0016022722459092375
TMEM45A	-0.004520127083143623
TMEM45B	-0.05433035303580253
TMEM47	-0.0682238027121309
TMEM5	-0.0030774759065313405
TMEM50A	0.008340551795281417
TMEM50B	-0.0035465451720482185
TMEM51	-0.011720006594996888
TMEM51-AS1	-0.022355098809627216
TMEM52	-0.031242174357976212
TMEM53	-0.006262540458584691
TMEM54	-0.0349863886081767
TMEM55A	-0.005823069381797461
TMEM55B	-0.005439740997837982
TMEM56	-0.025704559107336794
TMEM56-RWDD3	-0.03418887216585627
TMEM57	-4.227132917504369e-05
TMEM59	-0.007882077717319707
TMEM59L	-0.011310706606709174
TMEM60	-0.0074164170372123615
TMEM61	-0.05463520529122119
TMEM62	-0.03454863405025667
TMEM63A	-0.0035106333438969088
TMEM63B	-0.004636824279167635
TMEM63C	-0.033397322182723524
TMEM64	-0.00047586779342494905
TMEM65	-0.003435209356551195
TMEM67	-0.004101604053776195
TMEM68	-0.00051254540178947
TMEM69	-0.004641237378804726
TMEM70	-0.002670308380215504
TMEM71	-0.15055765393037535
TMEM72	-0.10455121959012181
TMEM74	-0.011544554345963671
TMEM74B	-0.05182610325720055
TMEM79	-0.010148033734412755
TMEM80	-0.003903572408732653
TMEM81	-0.022308074500930163
TMEM82	-0.03762126769078847
TMEM86A	-0.009501919928641524
TMEM86B	0.0025956438099196686
TMEM87A	-0.010417912023213557
TMEM87B	-0.003833798407481268
TMEM88	0.12255496962607566
TMEM88B	-0.026668705154553843
TMEM89	-0.024386054674225447
TMEM8A	-0.000874287804287184
TMEM8B	-0.029309963369823683
TMEM8C	-0.25481027142754703
TMEM9	-0.010578913569416105
TMEM91	-0.0016053907605058572
TMEM92	0.039291821415555296
TMEM93	-0.010509503857081624
TMEM95	-0.12223500240863265
TMEM97	-0.006623633533858808
TMEM98	0.0016750982694439059
TMEM99	-0.003960459497759343
TMEM9B	-0.0066393065990279455
TMEM9B-AS1	-0.004516440530355687
TMIGD1	-0.19298259824045502
TMIGD2	-0.03405631541001056
TMLHE	-0.1000526861967131
TMOD1	-0.007066877783866375
TMOD2	-0.01603177872385206
TMOD3	-0.053363348662704
TMOD4	0.04383257390756122
TMPO	-0.0021203986566143687
TMPOP1	-0.01805161803641
TMPPE	-0.0032441061430092902
TMPRSS11A	-0.17162552455628183
TMPRSS11B	-0.1673491913401874
TMPRSS11BNL	-0.23488468667685342
TMPRSS11E	-0.25897454293552596
TMPRSS11F	-0.3344649188059259
TMPRSS12	-0.16565413952112987
TMPRSS13	-0.22483016519381052
TMPRSS2	-0.01390901073632787
TMPRSS3	-0.22208831572242546
TMPRSS4	-0.22393658268117514
TMPRSS5	-0.052778795225127406
TMPRSS9	-0.19344215679471866
TMSB10	-0.0011827739943694308
TMSB15A	-0.0996490694910046
TMSB15B	-0.04887417926612091
TMSB4X	-0.0456393319050626
TMSB4XP4	-0.02170598563789198
TMSL6	0.031020731737877432
TMTC1	-0.04681889409582474
TMTC2	-0.001798071278653411
TMTC3	0.0017192491065929503
TMTC4	-0.0039112299982665836
TMUB1	-0.029457370965547087
TMUB2	-0.004193563148001763
TMX1	-0.008963129252325182
TMX2	-0.0033158615695357226
TMX2-CTNND1	-0.004434379592793991
TMX3	-0.015016353031975446
TMX4	-0.0006433276022741856
TNC	0.009049111659069475
TNF	-0.11663176479232987
TNFAIP1	-0.0015192484436841785
TNFAIP2	-0.02984061888032751
TNFAIP3	-0.003615851605163902
TNFAIP6	-0.11434603479985189
TNFAIP8	0.01526839396832757
TNFAIP8L1	-0.023478866008386563
TNFAIP8L2	-0.05672197221439432
TNFAIP8L3	-0.07896272277844969
TNFRSF10A	-0.011514186332318634
TNFRSF10B	-0.018689921886031784
TNFRSF10C	0.008055815179155858
TNFRSF10D	0.04920502512039769
TNFRSF11B	0.050245573388348
TNFRSF12A	0.16502021275967693
TNFRSF13B	-0.0805761189065009
TNFRSF13C	-0.03085926059603891
TNFRSF17	-0.03448544200670343
TNFRSF18	-0.08005551066646668
TNFRSF19	-0.08560402805483089
TNFRSF1A	-0.004379579304206744
TNFRSF1B	0.0004331261884281076
TNFRSF21	-0.005422373683027407
TNFRSF25	0.1740465567829428
TNFRSF4	-0.12103546826873839
TNFRSF6B	-0.03359146211423788
TNFRSF8	0.09467725592185099
TNFSF10	-0.04656089491656182
TNFSF12	0.0008444826655189286
TNFSF12-TNFSF13	0.0436058103287342
TNFSF13	0.021900710180528322
TNFSF13B	0.003973842862242298
TNFSF14	-0.21490691598781006
TNFSF15	-0.059271342454649975
TNFSF18	-0.06250469651580712
TNFSF4	0.1126679495979834
TNFSF8	-0.06440644282031326
TNFSF9	0.029864519885004003
TNIK	0.005940152347749575
TNIP2	-0.022155126913150736
TNK1	-0.0364692163698303
TNK2	-0.003300185359046297
TNKS	-0.004660621091180462
TNKS1BP1	-0.0021213103285997524
TNKS2	-0.002249105613833827
TNMD	-0.1671371890973777
TNN	-0.10598544141408976
TNNC1	-0.12377354382014683
TNNC2	0.011495817834073847
TNNI2	-0.07349323690499383
TNNI3	-0.052520827991994506
TNNT1	-0.035801512799321505
TNNT2	-0.17442517377990877
TNNT3	-0.09394496848162959
TNP1	-0.22349407810165695
TNP2	-0.09844949944171467
TNPO1	0.003254755755240372
TNPO2	0.014031034738782148
TNPO3	0.005758044397752398
TNR	-0.11578020831719675
TNRC18	-0.003022483537680896
TNRC6A	-0.003384776459949661
TNRC6B	-0.004019577458286111
TNS2	0.011319509808553637
TNS3	-0.013668121190831538
TNS4	-0.22349088104598777
TNXA	-0.1598683083217599
TNXB	-0.06270515084907721
TOB1	0.005477577163135432
TOB2	-0.005469633973217495
TOE1	-0.04581935377998089
TOGARAM1	0.0020457846792805196
TOGARAM2	0.01165567682022008
TOLLIP	-0.020908861883183104
TOM1	-0.008643557849599064
TOM1L1	-0.1087681808450778
TOM1L2	-0.010323184684510706
TOMM20	-0.01978315965646522
TOMM20L	-0.025985584309794803
TOMM22	-0.010721467332431981
TOMM34	-0.004005997711398355
TOMM40	-0.015234973532358705
TOMM40L	-0.025212775634795334
TOMM5	-0.030617396899615613
TOMM6	-0.012294869078068935
TOMM7	-0.006855575586782437
TOMM70	-0.005371055034321751
TONSL	-0.021344089480557372
TOP1	0.000816002503952025
TOP1MT	-0.015610079062912634
TOP2A	-0.003193129194886786
TOP2B	-0.00261087537808741
TOP3A	-0.003808687205291043
TOP3B	-0.025393479384028153
TOP3B2	-0.10273745092186788
TOPAZ1	-0.04211015085947753
TOPORS	-0.0012399938530293915
TOR1A	-0.0072203925609593475
TOR1AIP1	-0.008379627524037767
TOR1AIP2	-0.0002811232298467239
TOR1B	0.002742765774345384
TOR2A	-0.014299946441489677
TOR3A	-0.025076174951129473
TOR4A	0.08501050007272251
TOX	0.09621622747777295
TOX3	-0.08010683115820369
TOX4	-0.0014650653319344448
TP53	-0.004290062256559634
TP53AIP1	-0.09013090408645484
TP53BP1	-0.001892225043925316
TP53BP2	-0.00685034607741812
TP53I11	-0.028291023904071868
TP53I13	0.027011903950510906
TP53I3	-0.010516226103672852
TP53INP1	-0.0014258482129266203
TP53INP2	-0.0015258623513389642
TP53RK	-0.0010679932356692323
TP53TG1	-0.00039258686174247783
TP53TG3D	-0.0639415890852013
TP53TG3GP	-0.13700033549005572
TP53TG3HP	-0.10454712269844546
TP53TG5	-0.022754273431591157
TP63	-0.15750096600173502
TP73	0.10541990807148276
TP73-AS1	0.06306856353981571
TPBG	0.005605039999153061
TPBGL	-0.014856461184339472
TPCN1	-0.023671000323049796
TPCN2	-0.0025075106931181325
TPD52	-0.023118517864638293
TPD52L1	0.002921118366399245
TPD52L2	-0.00289122554334022
TPD52L3	-0.10771691148627978
TPGS1	-0.0032632244953925186
TPGS2	0.003945917787565458
TPH1	-0.18597823624974105
TPH2	-0.0796700497308263
TPI1	-0.005481560652391954
TPK1	-0.003550449037275238
TPM1	0.05219472459495819
TPM3	-0.1627420858739801
TPM4	-0.04664575011878719
TPMT	0.00039772517810698286
TPO	-0.30826000327755637
TPP1	-0.005076734238732086
TPP2	-0.0030057222544130893
TPPP	0.016046900078303443
TPPP2	-0.049789147562312265
TPPP3	0.04403344519005387
TPR	-0.003097294857006628
TPRA1	-0.007874235350679217
TPRG1	-0.03030856798709341
TPRG1L	-0.004866268914965023
TPRKB	-0.005973425382819948
TPRN	-0.005037029016720369
TPRX2P	0.01979740329188909
TPRXL	-0.18059995405532614
TPSAB1	-0.20469930174152282
TPSB2	-0.18577192813453744
TPSD1	-0.31162381369457187
TPSG1	-0.09571863898201281
TPST1	0.000654936568814287
TPT1	-0.0013891604177394747
TPT1-AS1	-0.002149032999682214
TPTE	0.0036904411194392307
TPX2	-0.00281352455638209
TRA2A	-0.004706281783718146
TRA2B	0.00514046889599691
TRABD	0.10342378448170744
TRABD2A	0.00239909474764374
TRABD2B	0.03261650970594349
TRAC	-0.05326382359928057
TRADD	-0.008765121813839146
TRAF1	-0.04875436154448591
TRAF2	-0.005743628948435283
TRAF3	-0.042816578446144456
TRAF3IP1	-0.012459411732796546
TRAF3IP2	-0.009609193336431
TRAF3IP3	-0.04068463316775471
TRAF4	-0.005835626907299843
TRAF5	0.0015606077269444316
TRAF6	-0.0038175001098640555
TRAF7	-0.005123681119047987
TRAFD1	-0.005077915945388041
TRAIP	-0.01117863032691817
TRAJ21	-0.033440069560947354
TRAJ25	-0.02032448783057432
TRAJ26	-0.1448633977762949
TRAJ27	-0.12258895949305962
TRAJ29	0.1118584990669388
TRAJ30	-0.09434025917628137
TRAJ31	-0.01509825369384427
TRAJ32	-0.1784771001688469
TRAJ35	-0.19040072675983824
TRAJ36	-0.172839741591006
TRAJ38	-0.0075248170332480905
TRAJ39	-0.14796548895232767
TRAJ41	-0.15154284894958078
TRAJ43	-0.12943890018090826
TRAJ49	-0.09527621692226287
TRAJ54	-0.186016285086202
TRAJ56	-0.3013880332612553
TRAJ59	-0.1059415806710637
TRAJ60	-0.23459922388748247
TRAJ7	-0.0776199607655532
TRAK1	-0.013241428107099064
TRAK2	-0.0032219546540703803
TRAM1	-0.008086856025773274
TRAM1L1	0.024828576938434835
TRAM2	0.03560143429892864
TRAP1	-0.003590637451325299
TRAPPC1	-0.001945148624541684
TRAPPC10	-0.0011030145759667155
TRAPPC11	-0.0058581562801297985
TRAPPC12	-0.032379907750611295
TRAPPC2	0.015023798096376965
